slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,16.0,-10.0,1e-05,13431060.480006954,1e-05,567802.017167677,4246.725831355081,6.3274352054042824e+16,0.0,0.0,0.0,1.995419966376295e+19,0.0,0.0,0.0025160005251709983,0.006102550859362313,0.0013255474742222605,0.0
93.0,16.0,-10.0,1000.0,13430060.480016954,94.65333455343085,801938.6816156855,4460.003785364935,1.849317693861264e+19,0.0,0.0,0.0,5.520190309842663e+28,0.0,0.0,0.0025160005251709974,0.006102550859362313,0.0013255474742222603,0.0
94.0,16.0,-10.0,1113.584001464117,13429946.89601549,113.58400146411702,816532.1969419355,4111.340958894466,2.3260154814321436e+21,0.0,0.0,0.0,8.386954630578219e+30,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,1.0000000000000002e-99
95.0,16.0,-10.0,1232.84720300144,13429827.632813953,119.26320153732287,832173.8356683485,4117.312254185992,3.453628635125024e+21,0.0,0.0,0.0,2.1376343149962804e+31,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785186,7.442554932285634e-100
96.0,16.0,-10.0,1358.073564615629,13429702.40645234,125.22636161418903,848613.0916100342,4124.062997239935,4.994395529087257e+21,0.0,0.0,0.0,4.109990301721106e+31,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.1191487071285275e-99
97.0,16.0,-10.0,1466.0400797527689,13429594.439937202,107.96651513713977,862670.0042752983,4131.10105359164,6.720922173255361e+21,0.0,0.0,0.0,6.398351404581189e+31,0.0,0.0,0.002488995312584066,0.006083494621983943,0.001232151616078518,1.1191487071285275e-99
98.0,16.0,-10.0,1568.0903038852305,13429492.38971307,102.05022413246164,876097.4271272322,4137.753450664269,8.767486135605884e+21,0.0,0.0,0.0,9.219952775144986e+31,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785186,1.1191486809564537e-99
99.0,16.0,-10.0,1668.7982571797097,13429391.681759775,100.70795329447914,889495.6438513015,4143.282906522541,1.1261078614173263e+22,0.0,0.0,0.0,1.2796388028022923e+32,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1191485452642994e-99
100.0,16.0,-10.0,1774.5416081389128,13429285.938408816,105.74335095920308,903799.6770793415,4153.632273942447,1.451064083216826e+22,0.0,0.0,0.0,1.7635283808053665e+32,0.0,0.0,0.002488995312584066,0.006083494621983942,0.0012321516160785186,1.119148707128531e-99
101.0,16.0,-10.0,1885.572126646076,13429174.907890309,111.03051850716324,919042.1790477512,4160.485258488521,1.875970343678144e+22,0.0,0.0,0.0,2.4203915985435654e+32,0.0,0.0,0.002488995312584067,0.0060834946219839444,0.0012321516160785188,1.1191487071285316e-99
102.0,16.0,-10.0,1994.3508266164579,13429066.129190337,108.7786999703819,934205.2433480617,4167.08367124467,2.3951218773538288e+22,0.0,0.0,0.0,3.242025005103172e+32,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785186,1.1191487071285314e-99
