slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,18.0,-8.5,1e-05,11510688.076701796,1e-05,545057.6605389512,4222.55255433503,3.1687369297530504e+16,0.0,0.0,0.0,9.99292878166922e+18,0.0,0.0,0.0025160005251709974,0.006102550859362312,0.00132554747422226,0.0
94.0,18.0,-8.5,1000.0,11509688.076711796,8.174536071361466,806427.0329997039,4460.930469793806,1.9869510662560686e+19,0.0,0.0,0.0,5.122204271520872e+27,0.0,0.0,0.002516000525170997,0.006102550859362312,0.0013255474742222605,0.0
95.0,18.0,-8.5,1009.8094432856338,11509678.26726851,9.809443285633758,807892.4412354649,4103.298783508689,3.6097906944760054e+18,0.0,0.0,0.0,6.238895201205961e+27,0.0,0.0,0.002488995312584066,0.006083494621983943,0.0012321516160785184,1.0000000000000002e-99
96.0,18.0,-8.5,1020.1093587355492,11509667.96735306,10.29991544991545,809743.4174384279,4101.057027092673,3.7222840991902746e+18,0.0,0.0,0.0,7.447960575140114e+27,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785182,5.871412273964176e-100
97.0,18.0,-8.5,1030.9242699579604,11509657.152441839,10.814911222411222,811359.549946579,4101.614010858586,3.8420457001134833e+18,0.0,0.0,0.0,8.758324994447828e+27,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785184,8.391973952844808e-100
98.0,18.0,-8.5,1042.279926741492,11509645.796785055,11.355656783531783,813061.4573621068,4102.138192247624,3.9715016693113615e+18,0.0,0.0,0.0,1.0180567369768803e+28,0.0,0.0,0.0024889953125840658,0.006083494621983942,0.0012321516160785182,1.120883827460949e-99
99.0,18.0,-8.5,1054.2033663642005,11509633.873345433,11.923439622708374,814851.0137413574,4102.900272721728,4.111863490787482e+18,0.0,0.0,0.0,1.1726700377967834e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.120883827460949e-99
100.0,18.0,-8.5,1066.7229779680445,11509621.353733828,12.519611603843794,816732.8349063266,4103.860886766077,4.264309002536262e+18,0.0,0.0,0.0,1.3410328340518422e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.120883827460949e-99
101.0,18.0,-8.5,1079.8685701520803,11509608.208141644,13.145592184035984,818712.3958034308,4104.867739281458,4.430184992209503e+18,0.0,0.0,0.0,1.5246903151139707e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1208838274609492e-99
102.0,18.0,-8.5,1093.671441945318,11509594.40526985,13.802871793237784,820795.0173915052,4105.923837942909,4.6109740554123494e+18,0.0,0.0,0.0,1.725400189721122e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.120883827460949e-99
103.0,18.0,-8.5,1108.1644573282178,11509579.912254468,14.493015382899674,822986.8083509862,4107.03181006947,4.808388620393308e+18,0.0,0.0,0.0,1.9451684249653021e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.120883827460949e-99
104.0,18.0,-8.5,1123.3821234802626,11509564.694588317,15.217666152044659,825294.249441431,4108.194417465923,5.02437894297325e+18,0.0,0.0,0.0,2.1862905408551735e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.120883827460949e-99
105.0,18.0,-8.5,1139.3606729399094,11509548.716038857,15.978549459646892,827723.898118653,4109.414753522022,5.261148262058855e+18,0.0,0.0,0.0,2.4513995575364695e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1208838274609488e-99
106.0,18.0,-8.5,1156.1381498725386,11509531.938561924,16.777476932629238,830283.4723616608,4110.696257756887,5.521290700470603e+18,0.0,0.0,0.0,2.7435280187162658e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.1208838274609488e-99
107.0,18.0,-8.5,1173.7545006517994,11509514.322211144,17.616350779260703,832980.310686799,4112.042873443032,5.807719037916508e+18,0.0,0.0,0.0,3.0661754074210256e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.120883827460949e-99
108.0,18.0,-8.5,1192.251668970023,11509495.825042827,18.497168318223736,835822.280381006,4113.384348870143,6.123800744701907e+18,0.0,0.0,0.0,3.423393055458612e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.1208838274609488e-99
109.0,18.0,-8.5,1211.673695704158,11509476.403016092,19.422026734134924,838817.5403684742,4114.499063359513,6.473410031334444e+18,0.0,0.0,0.0,3.819884911204518e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.120883827460949e-99
110.0,18.0,-8.5,1232.0668237749996,11509456.009888021,20.393128070841673,841975.9374434239,4116.041943329494,6.861186438295281e+18,0.0,0.0,0.0,4.261139946323377e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.120883827460949e-99
111.0,18.0,-8.5,1253.4796082493833,11509434.597103547,21.412784474383756,845307.1233260146,4117.649133019549,7.292446672282685e+18,0.0,0.0,0.0,4.753579597029619e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.1208838274609488e-99
112.0,18.0,-8.5,1275.9630319474863,11509412.113679849,22.483423698102946,848821.6100004733,4119.316115444192,7.773440125054896e+18,0.0,0.0,0.0,5.304745457760991e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1208838274609488e-99
113.0,18.0,-8.5,1299.5706268304943,11509388.506084966,23.607594883008094,852530.7243547277,4121.081370549843,8.311526082054615e+18,0.0,0.0,0.0,5.923529525171975e+28,0.0,0.0,0.0024889953125840658,0.006083494621983942,0.0012321516160785182,1.1208838274609486e-99
114.0,18.0,-8.5,1324.3586014576529,11509363.718110338,24.787974627158498,856446.0540162483,4122.857069619988,8.915312552864241e+18,0.0,0.0,0.0,6.620451603584645e+28,0.0,0.0,0.002488995312584066,0.006083494621983943,0.0012321516160785184,1.120883827460949e-99
115.0,18.0,-8.5,1350.3859748161692,11509337.69073698,26.027373358516424,860580.3055259227,4124.693581149592,9.595033650833994e+18,0.0,0.0,0.0,7.408011242404253e+28,0.0,0.0,0.0024889953125840658,0.006083494621983942,0.0012321516160785182,1.120883827460949e-99
116.0,18.0,-8.5,1377.7147168426116,11509310.361994954,27.32874202644225,864952.0914173202,4127.907010796801,1.0363715162912082e+19,0.0,0.0,0.0,8.301196849764165e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.120883827460949e-99
117.0,18.0,-8.5,1406.409895970376,11509281.666815827,28.695179127764362,869571.4612724836,4129.88012245749,1.1235241986889927e+19,0.0,0.0,0.0,9.317908916253448e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1208838274609488e-99
118.0,18.0,-8.5,1436.5398340545287,11509251.536877742,30.129938084152585,874453.750243662,4131.77394216801,1.2227019959225528e+19,0.0,0.0,0.0,1.0479693120053282e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.120883827460949e-99
119.0,18.0,-8.5,1468.1762690428889,11509219.900442753,31.636434988360215,879616.7615185439,4133.878718202435,1.3360297248164649e+19,0.0,0.0,0.0,1.1812632092132117e+29,0.0,0.0,0.002488995312584066,0.006083494621983943,0.0012321516160785184,1.120883827460949e-99
120.0,18.0,-8.5,1501.394525780667,11509186.682186015,33.218256737778226,885079.5463194067,4136.050119883544,1.466082376724422e+19,0.0,0.0,0.0,1.3348457392206577e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1208838274609492e-99
